"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"WOS.000714419500001","Article","Hao Tang and Guillaume Fournie and Jinming Li and Lianbin Zou and Chaojian Shen and Youming Wang and Chang Cai and John Edwards and Ian D. Robertson and Baoxu Huang and Mieghan Bruce","Analysis of the movement of live broilers in Guangxi, China and implications for avian influenza control","TRANSBOUNDARY AND EMERGING DISEASES",2022,"69","4","E775-E787","2022 JUL","Most Chinese provinces have a daily-updated database of live animal movements; however, the data are not efficiently utilized to support interventions to control H7N9 and other avian influenzas. Based on official records, this study assessed the spatio-temporal patterns of live broilers moved out of and within Guangxi in 2017. The yearly and monthly networks were analyzed for inter- and intra-provincial movements, respectively. Approximately 200,000 movements occurred in 2017, involving the transport of 200 million live broilers from Guangxi. Although Guangxi exported to 24 out of 32 provinces of China, 95\% of inter-provincial movements occurred with three bordering provinces. Within Guangxi, counties were highly connected through the live broiler movements, creating conditions for rapid virus spreading throughout the province. Interestingly, a peak in movements during the Chinese Lunar New Year celebrations, late January in 2017, was not observed in this study, likely due to H7N9-related control measures constraining live bird trading. Both intra- and inter-provincial movements in March 2017 were significantly higher than in other months of that year, suggesting that dramatic price changes may influence the movement's network and reshape the risk pathways. However, despite these variations, the same small proportion of counties (less than 20\%) exporting/importing more than 90\% of inter- and intra-provincial movements remains the same throughout the year. Interventions, particularly surveillance and improving biosecurity, targeted to those counties are thus likely to be more effective for avian influenza risk mitigation than implemented indiscriminately. Additionally, simulations further demonstrated that targeting counties according to their degree or betweenness in the movement network would be the most efficient way to limit disease transmission via broiler movements. The study findings provide evidence to support the design of risk-based control interventions for H7N9 and all other avian influenza viruses in broiler value chains in Guangxi.","10.1111/tbed.14351",NA,"1865-1674","1865-1682","WOS:000714419500001","wang, youming/HJB-0541-2022 ","CAI, CHANG/0000-0002-1122-3045 Tang, Hao/0000-0002-3932-4016 Bruce, Mieghan/0000-0003-3176-2094","NOV 2021",NA,NA,NA,NA,NA,NA,NA,NA,188
"WOS.000609471900001","Article","Chien-Ho Lin and Tsair-Wei Chien and Yu-Hua Yan","Predicting the number of article citations in the field of attention-deficit/hyperactivity disorder (ADHD) with the 100 top-cited articles since 2014: a bibliometric analysis","ANNALS OF GENERAL PSYCHIATRY",2021,"20","1",NA,"JAN 21","Background: Attention-deficit/hyperactivity disorder (ADHD) is a common neurodevelopmental disorder in children or early adolescents with an estimated worldwide prevalence of 7.2\%. Numerous articles related to ADHD have been published in the literature. However, which articles had ultimate influence is still unknown, and what factors affect the number of article citations remains unclear as well. This bibliometric analysis (1) visualizes the prominent entities with 1 picture using the top 100 most-cited articles, and (2) investigates whether medical subject headings (i.e., MeSH terms) can be used in predicting article citations. Methods: By searching the PubMed Central (R) (PMC) database, the top 100 most-cited abstracts relevant to ADHD since 2014 were downloaded. Citation rank analysis was performed to compare the dominant roles of article types and topic categories using the pyramid plot. Social network analysis (SNA) was performed to highlight prominent entities for providing a quick look at the study result. The authors examined the MeSH prediction effect on article citations using its correlation coefficients (CC). Results: The most frequent article types and topic categories were research support by institutes (56\%) and epidemiology (28\%). The most productive countries were the United States (42\%), followed by the United Kingdom (13\%), Germany (9\%), and the Netherlands (9\%). Most articles were published in the Journal of the American Academy of Child and Adolescent Psychiatry (15\%) and JAMA Psychiatry (9\%). MeSH terms were evident in prediction power on the number of article citations (correlation coefficient = 0.39; t = 4.1; n = 94; 6 articles were excluded because they do not have MeSH terms). Conclusions: The breakthrough was made by developing 1 dashboard to display 100 top-cited articles on ADHD. MeSH terms can be used in predicting article citations on ADHD. These visualizations of the top 100 most-cited articles could be applied to future academic pursuits and other academic disciplines.","10.1186/s12991-021-00329-3","6",NA,"1744-859X","WOS:000609471900001","smile, chien/AAA-1053-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189
"WOS.000460163100007","Article","Geoff Woolcott and Dan Chamberlain and Robert Whannell and Linda Galligan","Examining undergraduate student retention in mathematics using network analysis and relative risk","INTERNATIONAL JOURNAL OF MATHEMATICAL EDUCATION IN SCIENCE AND TECHNOLOGY",2019,"50","3","447-463","APR 3","Higher education faces challenges in retaining students who require a command of numeracy in their chosen field of study. This study applies an innovative combination of relative risk and social network analysis to enrolment data of a single cohort of commencing students from an Australian regional university. Relative risk, often used in epidemiology studies, is used to strategically investigate whether first year mathematics subjects at the university demonstrated a higher risk of attrition when compared to other subjects offered in the first year of study. The network analysis is used to illustrate the connections of those mathematics subjects, identifying service subjects through their multiple connections. The analysis revealed that attrition rates for eight of the nine subjects were within acceptable limits, and this included identified service subjects. The exception highlighted the issue of mathematics competencies in this cohort. This combined analytical technique is proposed as appropriate for use when investigating attrition and retention at faculty and institutional levels, including the determination of levels of intervention and support for any subject.","10.1080/0020739X.2018.1520932",NA,"0020-739X","1464-5211","WOS:000460163100007","Chamberlain, Dan E/K-1809-2015 ","Woolcott, Geoff/0000-0003-0094-7256",NA,NA,NA,NA,NA,NA,NA,NA,NA,192
"WOS.000553118400001","Article","Rachel Hogg-Graham and Katie Edwards and Todd L. Ely and Malinda Mochizuki and Danielle Varda","Exploring the capacity of community-based organisations to absorb health system patient referrals for unmet social needs","HEALTH \& SOCIAL CARE IN THE COMMUNITY",2021,"29","2","487-495","2021 MAR","This study examines the perspectives, resources, role and services provided by community-based organisations (CBOs) in response to the integration of health and social services to address individual unmet social needs, as well as the impact on organisational carrying capacity related to the ability to receive referrals from health system partners. Mixed methods combining qualitative interviews with 24 organisations and Social Network Analysis with 75 organisations were completed in 2018 in two communities (Denton, TX and Sarasota, FL) with robust examples of health and social systems alignment. Findings suggest that while community organisations are embedded in robust cross-sector networks, the potential increase in referrals from clinical settings is not something they are fully aware of, or prepared for, as evidenced by inadequate funding models, misalignment between capacity and capability, and a lack of coordination on screening and referral activities. Misalignment between clinical and CBO understanding of demand, needs and capacity present a potential risk in building strategies that integrate health and social services to address unmet social need. Failing to build a strong cross-sector screening and referral infrastructure that considers CBO capacity from the start could undermine the goal of improving population health through the integration of clinical and social care.","10.1111/hsc.13109",NA,"0966-0410","1365-2524","WOS:000553118400001",NA,"Ely, Todd/0000-0003-3580-5493","JUL 2020",NA,NA,NA,NA,NA,NA,NA,NA,195
"WOS.000465059300033","Article","Thomas W. Wojciechowski","Post-traumatic stress disorder and having antisocial peers in adolescence are risk factors for the development of antisocial personality disorder","PSYCHIATRY RESEARCH",2019,"274",NA,"263-268","APR","Antisocial personality disorder is a mental illness that is a major public health concern. Both post-traumatic stress disorder and association with antisocial peers have been found to be associated with increased risk for diagnosis of antisocial personality disorder. Despite this, past research has yet to examine the interrelatedness of these three constructs from a developmental perspective. This study sought to examine the effect of post-traumatic stress disorder in adolescence on the risk for antisocial personality disorder diagnosis in adulthood and the relevance of differences in developmental patterns of degree of association with antisocial peers in adolescence as an additional risk factor. The Pathways to Desistance data were used in analyses, comprising the longitudinal responses of 1,354 juvenile offenders who had recently been adjudicated for a serious offense prior to baseline measurement. Logistic regression was used to examine these relationships. Ever meeting criteria for post-traumatic stress disorder in adolescence significantly increased the odds of developing antisocial personality disorder in adulthood. This effect was no longer significant upon inclusion of variables pertaining to association with antisocial peers. Implications are discussed.","10.1016/j.psychres.2019.02.053",NA,"0165-1781",NA,"WOS:000465059300033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197
"WOS.001138253500002","Article","Niamh Smith and Michail Georgiou and Mohammad S. Jalali and Sebastien Chastin","Planning, implementing and governing systems-based co-creation: the DISCOVER framework","HEALTH RESEARCH POLICY AND SYSTEMS",2024,"22","1",NA,"JAN 8","BackgroundIncreasingly, public health faces challenges requiring complex, multifaceted and multi-sectoral responses. This calls for systems-based approaches that facilitate the kind of collective and collaborative thinking and working required to address complexity. While the literature on systems thinking, system dynamics and the associated methodologies is extensive, there remains little clear guidance on how to plan, govern and implement participatory systems approaches within a co-creation process.MethodsWe used a three-step process to develop DISCOVER, a framework for implementing, and governing systems-based co-creation:Stage 1: We conducted a literature analysis of key texts to identify well-documented methods and phases for co-creation using a systems approach, as well as areas where gaps existed.Stage 2: We looked for the most appropriate methods and approaches to fill the gaps in the knowledge production chain.Stage 3: We developed the framework, identifying how the different tools and approaches fit together end-to-end, from sampling and recruiting participants all the way through to responding with an action plan.ResultsWe devised DISCOVER to help guide researchers and stakeholders to collectively respond to complex social, health and wider problems. DISCOVER is a strategic research planning and governance framework that provides an actionable, systematic way to conceptualise complex problems and move from evidence to action, using systems approaches and co-creation. In this article, we introduce the eight-step framework and provide an illustrative case study showcasing its potential. The framework integrates complementary approaches and methods from social network analysis, systems thinking and co-creation literature. The eight steps are followed sequentially but can overlap.ConclusionsDISCOVER increases rigour and transparency in system approaches to tackling complex issues going from planning to action. It is being piloted in environmental health research but may be suitable to address other complex challenges and could be incorporated into research proposals and protocols for future projects.","10.1186/s12961-023-01076-5","6","1478-4505",NA,"WOS:001138253500002",NA,"Georgiou, Michail/0000-0002-7652-8683",NA,NA,NA,NA,NA,NA,NA,NA,NA,200
"WOS.000459838900021","Article","Thomas W. Valente and Stephanie Pitts and Heather Wipfli and George G. Vega Yon","Network influences on policy implementation: Evidence from a global health treaty","SOCIAL SCIENCE \& MEDICINE",2019,"222",NA,"188-197","FEB","This paper examines whether country implementation of a public health treaty is influenced by the implementation behaviors of other countries to which they have network ties. We examine implementation of the Framework Convention on Tobacco Control (FCTC) adopted by the World Health Organization in 2003 and ratified by approximately 94\% of countries as of 2016. We constructed five networks: (1) geographic distance, (2) general trade, (3) tobacco trade, (4) GLOBALink referrals, and (5) GLOBALink co-subscriptions. Network exposure terms were constructed from these networks based on the implementation scores for six articles of the FCTC treaty. We estimate effects using a lagged Type 1 Tobit model. Results show that network effects were significant: (a) across all networks for article 6 (pricing and taxation), (b) distance, general trade, GL referrals, and GL co-subscriptions for article 8 (second hand smoke), (c) distance, general trade, and GL co-subscriptions for article 11 (packaging and labeling), and (d) distance and GL co-subscription for article 13 (promotion and advertising), (e) tobacco trade and GL co-subscriptions for article 14 (cessation). These results indicate that diffusion effects were more prevalent for pricing and taxation as well as restrictions on smoking in public places and packaging and labeling. These results suggest that network influences are possible in domains that are amenable to control by national governments but unlikely to occur in domains established by existing regulatory systems. Implications for future studies of policy implementation are discussed.","10.1016/j.socscimed.2019.01.008",NA,"0277-9536",NA,"WOS:000459838900021",NA,"Valente, Thomas/0000-0002-8824-5816 Vega Yon, George/0000-0002-3171-0844",NA,NA,NA,NA,NA,NA,NA,NA,NA,205
"WOS.001160652600001","Article","Ozgur Can Seckin and Aybuke Atalay and Ege Otenen and Umut Duygu and Onur Varol","Mechanisms Driving Online Vaccine Debate During the COVID-19 Pandemic","SOCIAL MEDIA + SOCIETY",2024,"10","1",NA,"JAN","The prevalence of the anti-vaccine movement in today's society has become a pressing concern, largely amplified by the dissemination of vaccine skepticism. During the early stages of the COVID-19 pandemic, the vaccination debate sparked controversial debates on social media platforms such as Twitter, which can lead to serious consequences for public health. What determines anti-vax attitudes is an important question for understanding the source of the campaigns and mitigating the misinformation spread. Compared with other countries, Turkiye differentiates itself with high vaccination rates and lack of political support for anti-vaxxers despite its highly polarized political system. Analyzing Turkish Twittersphere, we explore several mechanisms capturing content production and behaviors of accounts within the pro- and anti-vax segments in online vaccine-related discussions. Our findings indicate there is no relation between political stance and anti-vaccine attitude. Both supporters of vaccination (pro-vaxxers) and opponents (anti-vaxxers) can be found across the political spectrum. Moreover, linguistic differences reveal that anti-vaxxers employ more emotional language, while pro-vaxxers express more skepticism. Notably, automated accounts are less prevalent leading to difficulty in assessing genuine support for vaccines, while anti-vaccine bots produce slightly more content. These findings have crucial implications for vaccine policy, emphasizing the importance of understanding diverse language patterns and beliefs among anti-vaxxers and pro-vaxxers to develop effective communication strategies at the national level.","10.1177/20563051241229657","20563051241229657","2056-3051",NA,"WOS:001160652600001",NA,"Varol, Onur/0000-0002-3994-6106",NA,NA,NA,NA,NA,NA,NA,NA,NA,206
"WOS.000873884600002","Article","Laura Wolbring and Steffen Christian Ekkehard Schmidt and Claudia Niessner and Alexander Woll and Hagen Waesche","Community networks of sport and physical activity promotion: an analysis of structural properties and conditions of cooperation","BMC PUBLIC HEALTH",2022,"22","1",NA,"OCT 26","Background: The importance of intersectoral cooperation networks among community organizations located in people's immediate environments in addressing population health problems such as physical inactivity has come into focus in recent years. To date, there is limited evidence on how and why such networks emerge. Therefore, the aims of this study were (a) to analyze the structural properties and (b) to identify the conditions of cooperation in interorganizational community networks of sport and physical activity promotion. Methods: Survey data on cooperative relationships and organizational attributes of sports and physical activity providers as well as sports administrating organizations in two community networks located in urban districts in southern Germany were collected (Network I: n = 133 organizations; Network II: n = 50 organizations). Two quantitative descriptive procedures - network analysis and stochastic analyses of network modeling (exponential random graphs) - were applied. Results: Similar structures and conditions of cooperation were found in the networks (e.g. low density, centralization). The community sports administrations had the most central positions in both networks. Exponential random graph modeling showed that cooperation took place more frequently in triangular structures (closure effect) and revolved around a few central actors (preferential attachment effect). Organizations from different sectors cooperated more often than organizations from the same sector (heterophily effect). Conclusion: The study provided valid and robust findings on significant mechanisms and conditions of interorganizational cooperation in community networks focused on sport and physical activity promotion. Based on the results, implications for the development and most efficient governance of these networks can be derived.","10.1186/s12889-022-14383-3","1966",NA,"1471-2458","WOS:000873884600002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
"WOS.000786487300001","Article","Bekana K. Tadese and Kayo Fujimoto and Stacia M. DeSantis and Osaro Mgbere and Charles Darkoh","Regional transmission patterns of carbapenemase-producing Enterobacterales: A healthcare network analysis","INFECTION CONTROL AND HOSPITAL EPIDEMIOLOGY",2023,"44","3","453-459","2023 MAR","Objective: Carbapenem-resistant Enterobacterales (CRE) pose a serious public health threat and spread rapidly between healthcare facilities (HCFs) during interfacility patient movement. We examined patterns of transmission of CRE associated with network clustering and positions during patient interfacility transfer. Methods: A retrospective cohort study was conducted in the Greater Houston region ofTexas, , and social network analysis was performed by constructing facility-to-facility patient transfer network using CRE surveillance data. The network method (community detection algorithm) was used to detect clustering patterns of CRE in the network. In addition, network measures of centrality and local connectivity (clustering coefficient) were computed for each healthcare facility. Zero-inflated negative binomial regression analysis was applied to test the association between network measures and facility-specific incidence rate of CRE. Results: A network of 268 healthcare facilities was identified, in which 10 acute-care hospitals (ACHs) alone accounted for 63\% of identified CRE cases. Transmission of New Delhi metallo-beta-lactamase-producing CRE occurred in 3 clusters, yet all cases were traced to patients who had had medical care abroad. The incidence rate of CRE attributed to ACHs was >4-fold (adjusted rate ratio, 4.5; 95\% confidence interval {[}CI], 3.02-6.72) higher than that of long-term care facilities. Each additional patient shared with another HCF conferred a 3\% (95\% CI, 2\%-4\%) increase in the incidence rate of CRE at that HCF. Conclusions: The incidence rates of CRE at a given HCF was predicted by the healthcare network metrics. Increased surveillance and selective targeting of high-risk facilities are warranted.","10.1017/ice.2022.102","PII S0899823X22001027","0899-823X","1559-6834","WOS:000786487300001",NA,"Darkoh, Charles/0000-0003-0063-7856 Tadese, Bekana/0000-0001-5173-5427","APR 2022",NA,NA,NA,NA,NA,NA,NA,NA,211
"WOS.000869253200001","Article","Corinna Geisler and Kristina Schlicht and Carina Knappe and Nathalie Rohmann and Katharina Hartmann and Kathrin Turk and Ute Settgast and Dominik M. Schulte and Tobias Demetrowitsch and Julia Jensen-Kroll and Alina Pisarevskaja and Fynn Brix and Barbel Gruber and Gerald Rimbach and Frank Doering and Philip Rosenstiel and Andre Franke and Stefan Schreiber and Christian H. C. A. Henning and Wolfgang Lieb and Ute Noethlings and Karin Schwarz and Matthias Laudes","Cohort profile: the Food Chain Plus (FoCus) cohort","EUROPEAN JOURNAL OF EPIDEMIOLOGY",2022,"37","10","1087-1105","2022 OCT","The Food Chain Plus (FoCus) cohort was launched in 2011 for population-based research related to metabolic inflammation. To characterize this novel pathology in a comprehensive manner, data collection included multiple omics layers such as phenomics, microbiomics, metabolomics, genomics, and metagenomics as well as nutrition profiling, taste perception phenotyping and social network analysis. The cohort was set-up to represent a Northern German population of the Kiel region. Two-step recruitment included the randomised enrolment of participants via residents' registration offices and via the Obesity Outpatient Centre of the University Medical Center Schleswig-Holstein (UKSH). Hence, both a population- and metabolic inflammation- based cohort was created. In total, 1795 individuals were analysed at baseline. Baseline data collection took place between 2011 and 2014, including 63\% females and 37\% males with an age range of 18-83 years. The median age of all participants was 52.0 years {[}IQR: 42.5; 63.0 years] and the median baseline BMI in the study population was 27.7 kg/m(2) {[}IQR: 23.7; 35.9 kg/m(2)]. In the baseline cohort, 14.1\% of participants had type 2 diabetes mellitus, which was more prevalent in the subjects of the metabolic inflammation group (MIG; 31.8\%). Follow-up for the assessment of disease progression, as well as the onset of new diseases with changes in subject's phenotype, diet or lifestyle factors is planned every 5 years. The first follow-up period was finished in 2020 and included 820 subjects.","10.1007/s10654-022-00924-y",NA,"0393-2990","1573-7284","WOS:000869253200001","Franke, Andre/B-2151-2010 Schulte, Dominik M/G-8653-2013 Rosenstiel, Philip/A-5137-2009 Jensen-Kroll, Julia/GYI-8903-2022 Schwarz, Karin/K-3102-2014 ","Franke, Andre/0000-0003-1530-5811 Schulte, Dominik M/0000-0002-4622-6051 Rosenstiel, Philip/0000-0002-9692-8828 Schwarz, Karin/0000-0002-3943-0564 Brix, Fynn/0009-0006-0162-9697 Knappe, Carina/0009-0005-3326-0110 Demetrowitsch, Tobias Johannes/0000-0002-3528-0255 Nothlings, Ute/0000-0002-5789-2252","OCT 2022",NA,NA,NA,NA,NA,NA,NA,NA,215
"WOS.000506822100001","Article","Yin Li and Baoxu Huang and Chaojian Shen and Chang Cai and Youming Wang and John Edwards and Guihong Zhang and Ian D. Robertson","Pig trade networks through live pig markets in Guangdong Province, China","TRANSBOUNDARY AND EMERGING DISEASES",2020,"67","3","1315-1329","2020 MAY","This study used social network analysis to investigate the indirect contact network between counties through the movement of live pigs through four wholesale live pig markets in Guangdong Province, China. All 14,118 trade records for January and June 2016 were collected from the markets and the patterns of pig trade in these markets analysed. Maps were developed to show the movement pathways. Evaluating the network between source counties was the primary objective of this study. A 1-mode network was developed. Characteristics of the trading network were explored, and the degree, betweenness and closeness were calculated for each source county. Models were developed to compare the impacts of different disease control strategies on the potential magnitude of an epidemic spreading through this network. The results show that pigs from 151 counties were delivered to the four wholesale live pig markets in January and/or June 2016. More batches (truckloads of pigs sourced from one or more piggeries) were traded in these markets in January (8,001) than in June 2016 (6,117). The pigs were predominantly sourced from counties inside Guangdong Province (90\%), along with counties in Hunan, Guangxi, Jiangxi, Fujian and Henan provinces. The major source counties (46 in total) contributed 94\% of the total batches during the two-month study period. Pigs were sourced from piggeries located 10 to 1,417 km from the markets. The distribution of the nodes' degrees in both January and June indicates a free-scale network property, and the network in January had a higher clustering coefficient (0.54 vs. 0.39) and a shorter average pathway length (1.91 vs. 2.06) than that in June. The most connected counties of the network were in the central, northern and western regions of Guangdong Province. Compared with randomly removing counties from the network, eliminating counties with higher betweenness, degree or closeness resulted in a greater reduction of the magnitude of a potential epidemic. The findings of this study can be used to inform targeted control interventions for disease spread through this live pig market trade network in south China.","10.1111/tbed.13472",NA,"1865-1674","1865-1682","WOS:000506822100001","Li, Yin/AAE-6546-2022 wang, youming/HJB-0541-2022 ","Li, Yin/0000-0001-5720-5267 CAI, CHANG/0000-0002-1122-3045","JAN 2020",NA,NA,NA,NA,NA,NA,NA,NA,217
"WOS.001034163700001","Article","Kyla L. Bauer and Krista A. Haapanen and Nathaniel Demeke and Meredith P. Fort and Kamal H. Henderson","Increasing use of systems science in cardiovascular disease prevention to understand how to address geographic health disparities in communities with a disproportionate burden of risk","FRONTIERS IN CARDIOVASCULAR MEDICINE",2023,"10",NA,NA,"JUL 13","ObjectiveMarginalized communities shoulder a disproportionate burden of cardiovascular disease (CVD) driven by concentrated neighborhood social risk factors. We provide a case study of systems science application to address geographic CVD health disparities at the community level - informing the science of CVD health disparities research. MethodsWe conducted a two-phased, multi-methods needs assessment in the Denver, Colorado area. Phase I consisted of a social network analysis to map a two-mode network of existing CVD prevention interventions and their implementing organizations. In Phase II, group model building (GMB) sessions with key community, public health, and healthcare provider stakeholders, were utilized to identify and visualize community factors contributing to disparities in CVD risk, producing a consensus-based causal loop diagram. ResultsBetween May 2021 and June 2022, we conducted 24 virtual, semi-structured interviews in Phase I to describe CVD prevention interventions, and 7 virtual GMB sessions in Phase II to describe experiences of disparities in CVD risk. For the purposes of this paper, we focus on a subset of results for both phases. In Phase I we identified 89 active CVD prevention interventions, 29 of which addressed tobacco use. In Phase II, causal loop diagrams revealed root causes of disparities in CVD risk. We provide an example of a causal loop diagram that focuses on the community prevalence of tobacco use, identifying stress as a key underlying factor driving disparities. The integration of findings from both phases highlighted the alignment and misalignment between quit tobacco intervention goals and how they are being experienced in marginalized communities. ConclusionSystems science methods were useful to organize a large number of CVD prevention efforts, and evaluate the root causes of CVD health disparities in a high risk community. By integrating these two aspects, interventions may be reoriented to more effectively address the root causes of CVD health disparities.","10.3389/fcvm.2023.1216436","1216436","2297-055X",NA,"WOS:001034163700001",NA,"Haapanen, Krista/0000-0002-5014-3363",NA,NA,NA,NA,NA,NA,NA,NA,NA,218
"WOS.000926070200002","Article","Alexander Mercier and Samuel Scarpino and Cristopher Moore","Effective resistance against pandemics: Mobility network sparsification for high-fidelity epidemic simulations","PLOS COMPUTATIONAL BIOLOGY",2022,"18","11",NA,"NOV","Network science has increasingly become central to the field of epidemiology and our ability to respond to infectious disease threats. However, many networks derived from modern datasets are not just large, but dense, with a high ratio of edges to nodes. This includes human mobility networks where most locations have a large number of links to many other locations. Simulating large-scale epidemics requires substantial computational resources and in many cases is practically infeasible. One way to reduce the computational cost of simulating epidemics on these networks is sparsification, where a representative subset of edges is selected based on some measure of their importance. We test several sparsification strategies, ranging from naive thresholding to random sampling of edges, on mobility data from the U.S. Following recent work in computer science, we find that the most accurate approach uses the effective resistances of edges, which prioritizes edges that are the only efficient way to travel between their endpoints. The resulting sparse network preserves many aspects of the behavior of an SIR model, including both global quantities, like the epidemic size, and local details of stochastic events, including the probability each node becomes infected and its distribution of arrival times. This holds even when the sparse network preserves fewer than 10\% of the edges of the original network. In addition to its practical utility, this method helps illuminate which links of a weighted, undirected network are most important to disease spread. Author summary Epidemiologists increasingly use social networks to understand how geography, demographics, and human mobility affect disease spread and the effectiveness of intervention strategies. While highly detailed data on human social networks are now available, the size and density of these modern networks makes them computationally intensive to study. To address this challenge, we study methods for reducing a network to its most important links. Following recent work in computer science, we use the effective resistance, which takes both local and global connectivity into account. We test this method in simulations on a U.S.-wide mobility network and find that it preserves epidemic dynamics with high fidelity. Combined with efficient epidemic simulation algorithms, our approach can facilitate a more effective response to epidemics.","10.1371/journal.pcbi.1010650","e1010650","1553-734X","1553-7358","WOS:000926070200002",NA,"Mercier, Alexander/0000-0001-6295-1416",NA,NA,NA,NA,NA,NA,NA,NA,NA,220
"WOS.000622821000001","Article","Nicolas Cespedes Cardenas and Pilar Pozo and Francisco Paulo Nunes Lopes and Jose H. H. Grisi-Filho and Julio Alvarez","Use of Network Analysis and Spread Models to Target Control Actions for Bovine Tuberculosis in a State from Brazil","MICROORGANISMS",2021,"9","2",NA,"FEB","Livestock movements create complex dynamic interactions among premises that can be represented, interpreted, and used for epidemiological purposes. These movements are a very important part of the production chain but may also contribute to the spread of infectious diseases through the transfer of infected animals over large distances. Social network analysis (SNA) can be used to characterize cattle trade patterns and to identify highly connected premises that may act as hubs in the movement network, which could be subjected to targeted control measures in order to reduce the transmission of communicable diseases such as bovine tuberculosis (TB). Here, we analyzed data on cattle movement and slaughterhouse surveillance for detection of TB-like lesions (TLL) over the 2016-2018 period in the state of Rio Grande do Sul (RS) in Brazil with the following aims: (i) to characterize cattle trade describing the static full, yearly, and monthly snapshots of the network contact trade, (ii) to identify clusters in the space and contact networks of premises from which animals with TLL originated, and (iii) to evaluate the potential of targeted control actions to decrease TB spread in the cattle population of RS using a stochastic metapopulation disease transmission model that simulated within-farm and between-farm disease spread. We found heterogeneous densities of premises and animals in the study area. The analysis of the contact network revealed a highly connected (similar to 94\%) trade network, with strong temporal trends, especially for May and November. The TLL cases were significantly clustered in space and in the contact network, suggesting the potential for both local (e.g., fence-to-fence) and movement-mediated TB transmission. According to the disease spread model, removing the top 7\% connected farms based on degree and betweenness could reduce the total number of infected farms over three years by >50\%. In conclusion, the characterization of the cattle network suggests that highly connected farms may play a role in TB dissemination, although being close to infected farms was also identified as a risk factor for having animals with TLL. Surveillance and control actions based on degree and betweenness could be useful to break the transmission cycle between premises in RS.","10.3390/microorganisms9020227","227",NA,"2076-2607","WOS:000622821000001","Pozo, Pilar/CAG-1393-2022 Alvarez, Julio/H-8292-2013 Pozo, Pilar/O-1728-2018 Grisi-Filho, Jose/J-2523-2012","Pozo, Pilar/0000-0002-2003-2873 Alvarez, Julio/0000-0002-8999-9417 Pozo, Pilar/0000-0002-2003-2873 Cespedes Cardenas, Nicolas/0000-0001-7884-2353 Grisi-Filho, Jose/0000-0002-3263-2147",NA,NA,NA,NA,NA,NA,NA,NA,NA,221
"WOS.001030586700001","Article","Jonas Gordilho Souza and Daniela Souza Farias-Itao and Marlon J. R. Aliberti and Laiss Bertola and Fabiola Bof de Andrade and Maria Fernanda Lima-Costa and Cleusa P. Ferri and Claudia K. Suemoto","Social Isolation, Loneliness, and Cognitive Performance in Older Adults: Evidence From the ELSI-Brazil Study","AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY",2023,"31","8","610-620","2023 AUG","Background: The association between social isolation and cognitive perfor-mance has been less investigated in low-to-middle-income countries (LMIC) and the presence of depression as a moderator on this association has not been examined. The authors examined the associations of social isolation and per-ceived loneliness with cognitive performance in the Brazilian Longitudinal Study of Aging. Methods: In this cross-sectional analysis, social isolation was evaluated by a composite score including marital status, social contact, and social support. The dependent variable was global cognitive performance, which considered memory, verbal fluency, and temporal orientation tests. Lin-ear and logistic regressions were adjusted for sociodemographic and clinical variables. The authors added interaction terms of depressive symptoms with social isolation and loneliness to examine whether depression, measured through the Center for Epidemiologic Studies-Depression Scale, modified these associations. Results: Among 6,986 participants (mean age = 62.1 </n> 9.2 years), higher levels of social connections were associated with better global cognitive performance (B = 0.02, 95\%CI: 0.02; 0.04). Perceived loneliness was associated with worse cognition (B = -0.26, 95\%CI = -0.34; -0.18). Interac-tions of depressive symptoms with social connections scores were found on memory z-score and with loneliness on global and memory z-scores, suggesting a weaker association between social isolation or loneliness and cognition among those with depressive symptoms. Conclusion: In a large sample from an LMIC, social isolation and loneliness were associated with worse cognitive performance. Surprisingly, depressive symptoms decrease the strength of these associations. Future longitudinal studies are important to assess the direction of the association between social isolation and cognitive performance. (Am J Geriatr Psychiatry 2023; 31:610-620)","10.1016/j.jagp.2023.03.013",NA,"1064-7481","1545-7214","WOS:001030586700001","Bertola, Laiss/G-8235-2016 Costa, Maria Fernanda Furtado de Lima e/ABE-3779-2021 Souza, Jonas/JGL-7224-2023 Suemoto, Claudia K/C-7218-2012 ","Costa, Maria Fernanda Furtado de Lima e/0000-0002-3474-2980 Suemoto, Claudia K/0000-0002-5942-4778 Souza, Jonas/0000-0001-7430-3782","JUN 2023",NA,NA,NA,NA,NA,NA,NA,NA,222
