"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"WOS.001070288200001","Article","Oacia Fair and Gordon M. Hickey and Arlette {Saint Ville} and Leroy E. Phillip","On increasing the contribution of locally produced fresh foods to school meals in the Caribbean","FOOD SECURITY",2023,NA,NA,NA,"2023 SEP 25","The rising prevalence of childhood overweight and obesity within the Caribbean is a major public health and policy concern because obese children are at risk of developing non-communicable diseases (NCDs) later in life. Throughout the Caribbean Community (CARICOM), children are consuming unhealthy diets, characterized by energy-dense, processed and ultra-processed foods, sugar sweetened beverages, and limited quantities of fruits and vegetables. Community-based school meal programmes (SMPs) have been identified as useful vehicles to address unhealthy eating among children, and ``farm-to-school{''} approaches have the potential to increase the availability of locally grown nutritious produce, while supporting local agriculture and reducing the region's reliance on food imports. This paper seeks to better understand the barriers to enhancing community-based school feeding value-chains in the CARICOM, by focusing on the Eastern Caribbean Island of Nevis where there is an interest in developing farm-to-school value chains. Using key informant interviews combined with focus groups with actors along the local food value chain, we identify the following barriers to an effective community-based SMP: a lack of communication and an absence of contractual agreements between local farmers and the SMP administration; generally low levels of child acceptance of school meals containing fresh vegetables; and limited intersectoral coordination and collaboration among SMP stakeholders and local farmers. Using social network analysis, we further discuss limitations in group organization and coordination among local farmers and opportunities for SMP improvement. The results point to the need for more integrative public policy development and greater community engagement to coordinate and strengthen the farm-to school approach to school feeding.","10.1007/s12571-023-01395-z",NA,"1876-4517","1876-4525","WOS:001070288200001",NA,NA,"SEP 2023",NA,NA,NA,NA,NA,NA,NA,NA,208
"WOS.000873884600002","Article","Laura Wolbring and Steffen Christian Ekkehard Schmidt and Claudia Niessner and Alexander Woll and Hagen Waesche","Community networks of sport and physical activity promotion: an analysis of structural properties and conditions of cooperation","BMC PUBLIC HEALTH",2022,"22","1",NA,"OCT 26","Background: The importance of intersectoral cooperation networks among community organizations located in people's immediate environments in addressing population health problems such as physical inactivity has come into focus in recent years. To date, there is limited evidence on how and why such networks emerge. Therefore, the aims of this study were (a) to analyze the structural properties and (b) to identify the conditions of cooperation in interorganizational community networks of sport and physical activity promotion. Methods: Survey data on cooperative relationships and organizational attributes of sports and physical activity providers as well as sports administrating organizations in two community networks located in urban districts in southern Germany were collected (Network I: n = 133 organizations; Network II: n = 50 organizations). Two quantitative descriptive procedures - network analysis and stochastic analyses of network modeling (exponential random graphs) - were applied. Results: Similar structures and conditions of cooperation were found in the networks (e.g. low density, centralization). The community sports administrations had the most central positions in both networks. Exponential random graph modeling showed that cooperation took place more frequently in triangular structures (closure effect) and revolved around a few central actors (preferential attachment effect). Organizations from different sectors cooperated more often than organizations from the same sector (heterophily effect). Conclusion: The study provided valid and robust findings on significant mechanisms and conditions of interorganizational cooperation in community networks focused on sport and physical activity promotion. Based on the results, implications for the development and most efficient governance of these networks can be derived.","10.1186/s12889-022-14383-3","1966",NA,"1471-2458","WOS:000873884600002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
"WOS.000468808900005","Article","Rose A. Marcelin and Kristina M. Rabarison and Monika K. Rabarison","Co-Authorship Network Analysis of Prevention Research Centers: An Exploratory Study","PUBLIC HEALTH REPORTS",2019,"134","3","249-254","MAY-JUN","Objective: The Centers for Disease Control and Prevention's Prevention Research Centers (PRCs) collaborate on public health activities with community agencies and organizations. We evaluated these collaborations by studying the relationships between co-authors from the PRCs and community agencies that published at least 1 article together in the first year of the program. Methods: We identified all the authors of articles published by PRCs and collaborating members in peer-reviewed journals between September 2014 and September 2015 and constructed a network showing the links between and among all the authors. We characterized the network with 4 measures of social structure (network components, network density, average clustering coefficient, average distance) and 3 measures of individual author performances (degree-, betweenness-, and closeness-centrality). Results: The 413 articles had 1804 individual authors and 7995 co-authorship relationships (links) in 212 peer-reviewed journals. These authors and co-authors formed 44 separate, nonoverlapping groups (components). The largest ``giant{'' component containing most of the links involved 66.3\% (n = 1196) of the authors and 73.7\% (n = 5889) of the links. We identified 136 ``information brokers{''} (authors with high closeness centrality: those who have the shortest links to the most authors). Two authors with high betweenness centrality (who had the highest number of co-authors; 104 and 107) had the greatest ability to mediate co-authorships. Network density was low; only 0.5\% of all potential co-authorships were realized (7995 actual co-authorship/1 628 110 potential co-authorships). Conclusion: Information brokers and co-authorship mediators should be encouraged to communicate more with each other to increase the number of collaborations between network members and, hence, the number of co-authorships.","10.1177/0033354919834589",NA,"0033-3549","1468-2877","WOS:000468808900005",NA,"Rabarison, Monika/0000-0001-7191-5783",NA,NA,NA,NA,NA,NA,NA,NA,NA,210
"WOS.001015242400001","Article","Xuejie Zhang and Jinli Zhao and Haimeng Liu and Yi Miao and Mengcheng Li and Chengxin Wang","A Study of the Impact of COVID-19 on Urban Contact Networks in China Based on Population Flows","ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION",2023,"12","6",NA,"JUN","The emergence and enduring diffusion of COVID-19 has had a dramatic impact on cities worldwide. The scientific aim of this study was to introduce geospatial thinking to research related to infectious diseases, while the practical aim was to explore the impact on population movements and urban linkages in the longer term following a pandemic outbreak. Therefore, this study took 366 cities in China as the research subjects while exploring the relationship between urban contact and the outbreak of the pandemic from both national and regional perspectives using social network analysis (SNA), Pearson correlation analysis and multi-scale geographically weighted regression (MGWR) modeling. The results revealed that the number of COVID-19 infections in China fluctuated with strain variation over the study period; the urban contact network exhibited a significant trend of recovery. The pandemic had a hindering effect on national urban contact, and this effect weakened progressively. Meanwhile, the effect exhibited significant spatial heterogeneity, with a weakening effect in the eastern region \& AP; northeast region > central region > western region, indicating a decreasing phenomenon from coastal to inland areas. Moreover, the four major economic regions in China featured border barrier effects, whereby urban contact networks constituted by cross-regional flows were more sensitive to the development of the pandemic. The geostatistical approach adopted in this study related to infectious disease and urban linkages can be used in other regions, and its findings provide a reference for China and other countries around the world to respond to major public health events.","10.3390/ijgi12060252","252",NA,"2220-9964","WOS:001015242400001","Wang, Yanan/JVZ-7957-2024 wang, xueting/JPY-2782-2023 liu, sha/JXL-6600-2024 lin, yuan/JXL-9592-2024 Jiang, Cheng/JHU-0179-2023 Wang, Hao/ABB-8923-2020 zhao, sheng/JWO-6127-2024 Liu, yujing/JQI-7225-2023 Liu, Jingyi/JWP-6326-2024 Liu, Liu/JXM-8208-2024 Liu, Haimeng/R-7364-2018","Wang, Hao/0000-0001-9109-6017 Miao, Yi/0000-0003-3829-9557 Liu, Haimeng/0000-0003-0390-9140",NA,NA,NA,NA,NA,NA,NA,NA,NA,213
"WOS.000754721900008","Article","Ulrick Sidney Kanmounye and John L. Dutton and Priyanka Naidu and Chifundo Msokera and Zachary J. Collier and Maria Fernanda Tapia and Shady Mikhail and Meredith Xepoleas and Allyn Auslander and Caroline A. Yao and William {Magee III","Cleft Lip and Palate Research in Low- and Middle-income Countries: A Scientometric Analysis","PLASTIC AND RECONSTRUCTIVE SURGERY-GLOBAL OPEN",2022,"10","2",NA,"FEB","Background: Cleft lip and palate (CLP) comprise over 90\% of the world's congenital anomalies and cause significant disability worldwide, while disproportionally burdening low- and middle-income countries (LMICs). Research can help inform strategies that reduce disparities in accessing CLP care. We performed a scientometric analysis of CLP research in LMICs to identify influential contributors and themes. Methods: The authors searched seven citation databases accessed via Web of Science, from inception to March 2, 2021. Social network analysis was done using VOSviewer. The Kruskal-Wallis test and linear regression were used. Results: In total, 1561 articles authored by 6414 researchers affiliated with 2113 organizations in 119 countries were included. Most authors (n = 6387, 99.6\%) had published two or more articles. The USA (454 articles), Brazil (211 articles), China (175 articles), and India (127 articles) published the most. The most prolific institutions were the University of Sao Paulo (94 articles), the University of Pittsburgh (57 articles), and the University of Iowa (55 articles). Marazita ML (33 articles), Shi B (27 articles), and Murray JC (22 articles) had the highest number of publications. An estimated 510 articles (32.7\%) were focused on epidemiology, 240 (15.4\%) on management, and 54 (3.5\%) on global plastic surgery for CLP. Conclusions: LMICs are disproportionally burdened by CLP, but research is limited and often produced by high-income countries. This study elucidates partnership and health system strengthening opportunities to improve LMIC research capacity and ultimately informs the management and outcomes for patients with CLP.","10.1097/GOX.0000000000004122","e4122","2169-7574",NA,"WOS:000754721900008","Kanmounye, Ulrick Sidney/AAY-6123-2020","Kanmounye, Ulrick Sidney/0000-0001-6791-1018",NA,NA,NA,NA,NA,NA,NA,NA,NA,214
"WOS.000594097400001","Article","Qingbin Guo and Kang Luo and Ruodi Hu","The Spatial Correlations of Health Resource Agglomeration Capacities and Their Influencing Factors: Evidence from China","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2020,"17","22",NA,"NOV","We measured the health resource agglomeration capacities of 31 Chinese provinces (or municipalities) in 2004-2018 based on the entropy weight method. Using a modified spatial gravity model, we constructed and analyzed the spatial correlation network of these health resource agglomeration capacities and their influencing factors through social network analysis. We found that: (i) China's health resource agglomeration capacity had a gradual strengthening trend, with capacity weakening from east to west (strongest in the eastern region, second strongest in the central region, and weakest in the western region). (ii) The spatial network of such capacities became more densely connected, and the network density and level (efficiency) showed an upward (downward) trend. (iii) In terms of centrality, the high-ranking provinces (or municipalities) were Beijing, Shanghai, Jiangsu, Zhejiang, Guangdong, Shandong, Hunan, Hubei, Fujian, Anhui, Jiangxi, and Tianjin, while the low-ranking were Tibet, Qinghai, Gansu, Ningxia, Inner Mongolia, Heilongjiang, Yunnan, Guizhou, Xinjiang, Hainan, Shaanxi, and Shanxi. (iv) Block 1 (eight provinces or municipalities), including Beijing, Tianjin, and Hebei, had a ``net spillover{''} effect in the spatial network of health resource agglomeration capacities; Block 2, (seven provinces or municipalities), including Shanghai, Jiangsu, and Zhejiang, had a ``bidirectional spillover{''} effect in the spatial network; Block 3 (seven provinces or municipalities), including Anhui, Hubei, and Hunan, had a ``mediator{''} effect in the network; and Block 4, (nine provinces or municipalities), including Sichuan, Guizhou, and Tibet, had a ``net beneficial{''} effect in the network. (v) The economic development, urbanization wage, and financial health expenditure levels, and population size had significant positive correlations with the spatial network of health resource agglomeration capacities. Policy recommendations to enhance the radiating role of health resources in core provinces (or municipalities), rationally allocate health resources, and transform ideas to support public health resource services were provided.","10.3390/ijerph17228705","8705",NA,"1660-4601","WOS:000594097400001","guo, qingbin/AAD-7994-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216
"WOS.001034163700001","Article","Kyla L. Bauer and Krista A. Haapanen and Nathaniel Demeke and Meredith P. Fort and Kamal H. Henderson","Increasing use of systems science in cardiovascular disease prevention to understand how to address geographic health disparities in communities with a disproportionate burden of risk","FRONTIERS IN CARDIOVASCULAR MEDICINE",2023,"10",NA,NA,"JUL 13","ObjectiveMarginalized communities shoulder a disproportionate burden of cardiovascular disease (CVD) driven by concentrated neighborhood social risk factors. We provide a case study of systems science application to address geographic CVD health disparities at the community level - informing the science of CVD health disparities research. MethodsWe conducted a two-phased, multi-methods needs assessment in the Denver, Colorado area. Phase I consisted of a social network analysis to map a two-mode network of existing CVD prevention interventions and their implementing organizations. In Phase II, group model building (GMB) sessions with key community, public health, and healthcare provider stakeholders, were utilized to identify and visualize community factors contributing to disparities in CVD risk, producing a consensus-based causal loop diagram. ResultsBetween May 2021 and June 2022, we conducted 24 virtual, semi-structured interviews in Phase I to describe CVD prevention interventions, and 7 virtual GMB sessions in Phase II to describe experiences of disparities in CVD risk. For the purposes of this paper, we focus on a subset of results for both phases. In Phase I we identified 89 active CVD prevention interventions, 29 of which addressed tobacco use. In Phase II, causal loop diagrams revealed root causes of disparities in CVD risk. We provide an example of a causal loop diagram that focuses on the community prevalence of tobacco use, identifying stress as a key underlying factor driving disparities. The integration of findings from both phases highlighted the alignment and misalignment between quit tobacco intervention goals and how they are being experienced in marginalized communities. ConclusionSystems science methods were useful to organize a large number of CVD prevention efforts, and evaluate the root causes of CVD health disparities in a high risk community. By integrating these two aspects, interventions may be reoriented to more effectively address the root causes of CVD health disparities.","10.3389/fcvm.2023.1216436","1216436","2297-055X",NA,"WOS:001034163700001",NA,"Haapanen, Krista/0000-0002-5014-3363",NA,NA,NA,NA,NA,NA,NA,NA,NA,218
"WOS.000830540000001","Article","Luca Pappalardo and Filippo Simini and Gianni Barlacchi and Roberto Pellungrini","scikit-mobility: A Python Library for the Analysis, Generation, and Risk Assessment of Mobility Data","JOURNAL OF STATISTICAL SOFTWARE",2022,"103","4","1-38","JUL","The last decade has witnessed the emergence of massive mobility datasets, such as tracks generated by GPS devices, call detail records, and geo-tagged posts from social media platforms. These datasets have fostered a vast scientific production on various applications of mobility analysis, ranging from computational epidemiology to urban planning and transportation engineering. A strand of literature addresses data cleaning issues related to raw spatiotemporal trajectories, while the second line of research focuses on discovering the statistical ``laws{''} that govern human movements. A significant effort has also been put on designing algorithms to generate synthetic trajectories able to reproduce, realistically, the laws of human mobility. Last but not least, a line of research addresses the crucial problem of privacy, proposing techniques to perform the re-identification of individuals in a database. A view on state-of-the-art cannot avoid noticing that there is no statistical software that can support scientists and practitioners with all the aspects mentioned above of mobility data analysis. In this paper, we propose scikit-mobility, a Python library that has the ambition of providing an environment to reproduce existing research, analyze mobility data, and simulate human mobility habits. scikit-mobility is efficient and easy to use as it extends pandas, a popular Python library for data analysis. Moreover, scikit-mobility provides the user with many functionalities, from visualizing trajectories to generating synthetic data, from analyzing statistical patterns to assessing the privacy risk related to the analysis of mobility datasets.",NA,NA,"1548-7660",NA,"WOS:000830540000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219
"WOS.000926070200002","Article","Alexander Mercier and Samuel Scarpino and Cristopher Moore","Effective resistance against pandemics: Mobility network sparsification for high-fidelity epidemic simulations","PLOS COMPUTATIONAL BIOLOGY",2022,"18","11",NA,"NOV","Network science has increasingly become central to the field of epidemiology and our ability to respond to infectious disease threats. However, many networks derived from modern datasets are not just large, but dense, with a high ratio of edges to nodes. This includes human mobility networks where most locations have a large number of links to many other locations. Simulating large-scale epidemics requires substantial computational resources and in many cases is practically infeasible. One way to reduce the computational cost of simulating epidemics on these networks is sparsification, where a representative subset of edges is selected based on some measure of their importance. We test several sparsification strategies, ranging from naive thresholding to random sampling of edges, on mobility data from the U.S. Following recent work in computer science, we find that the most accurate approach uses the effective resistances of edges, which prioritizes edges that are the only efficient way to travel between their endpoints. The resulting sparse network preserves many aspects of the behavior of an SIR model, including both global quantities, like the epidemic size, and local details of stochastic events, including the probability each node becomes infected and its distribution of arrival times. This holds even when the sparse network preserves fewer than 10\% of the edges of the original network. In addition to its practical utility, this method helps illuminate which links of a weighted, undirected network are most important to disease spread. Author summary Epidemiologists increasingly use social networks to understand how geography, demographics, and human mobility affect disease spread and the effectiveness of intervention strategies. While highly detailed data on human social networks are now available, the size and density of these modern networks makes them computationally intensive to study. To address this challenge, we study methods for reducing a network to its most important links. Following recent work in computer science, we use the effective resistance, which takes both local and global connectivity into account. We test this method in simulations on a U.S.-wide mobility network and find that it preserves epidemic dynamics with high fidelity. Combined with efficient epidemic simulation algorithms, our approach can facilitate a more effective response to epidemics.","10.1371/journal.pcbi.1010650","e1010650","1553-734X","1553-7358","WOS:000926070200002",NA,"Mercier, Alexander/0000-0001-6295-1416",NA,NA,NA,NA,NA,NA,NA,NA,NA,220
"WOS.000622821000001","Article","Nicolas Cespedes Cardenas and Pilar Pozo and Francisco Paulo Nunes Lopes and Jose H. H. Grisi-Filho and Julio Alvarez","Use of Network Analysis and Spread Models to Target Control Actions for Bovine Tuberculosis in a State from Brazil","MICROORGANISMS",2021,"9","2",NA,"FEB","Livestock movements create complex dynamic interactions among premises that can be represented, interpreted, and used for epidemiological purposes. These movements are a very important part of the production chain but may also contribute to the spread of infectious diseases through the transfer of infected animals over large distances. Social network analysis (SNA) can be used to characterize cattle trade patterns and to identify highly connected premises that may act as hubs in the movement network, which could be subjected to targeted control measures in order to reduce the transmission of communicable diseases such as bovine tuberculosis (TB). Here, we analyzed data on cattle movement and slaughterhouse surveillance for detection of TB-like lesions (TLL) over the 2016-2018 period in the state of Rio Grande do Sul (RS) in Brazil with the following aims: (i) to characterize cattle trade describing the static full, yearly, and monthly snapshots of the network contact trade, (ii) to identify clusters in the space and contact networks of premises from which animals with TLL originated, and (iii) to evaluate the potential of targeted control actions to decrease TB spread in the cattle population of RS using a stochastic metapopulation disease transmission model that simulated within-farm and between-farm disease spread. We found heterogeneous densities of premises and animals in the study area. The analysis of the contact network revealed a highly connected (similar to 94\%) trade network, with strong temporal trends, especially for May and November. The TLL cases were significantly clustered in space and in the contact network, suggesting the potential for both local (e.g., fence-to-fence) and movement-mediated TB transmission. According to the disease spread model, removing the top 7\% connected farms based on degree and betweenness could reduce the total number of infected farms over three years by >50\%. In conclusion, the characterization of the cattle network suggests that highly connected farms may play a role in TB dissemination, although being close to infected farms was also identified as a risk factor for having animals with TLL. Surveillance and control actions based on degree and betweenness could be useful to break the transmission cycle between premises in RS.","10.3390/microorganisms9020227","227",NA,"2076-2607","WOS:000622821000001","Pozo, Pilar/CAG-1393-2022 Alvarez, Julio/H-8292-2013 Pozo, Pilar/O-1728-2018 Grisi-Filho, Jose/J-2523-2012","Pozo, Pilar/0000-0002-2003-2873 Alvarez, Julio/0000-0002-8999-9417 Pozo, Pilar/0000-0002-2003-2873 Cespedes Cardenas, Nicolas/0000-0001-7884-2353 Grisi-Filho, Jose/0000-0002-3263-2147",NA,NA,NA,NA,NA,NA,NA,NA,NA,221
"WOS.000467609400002","Article","Alice Machado-Silva and Camila Guindalini and Fernanda Lopes Fonseca and Marcus Vinicius Pereira-Silva and Bruna de Paula Fonseca","Scientific and technological contributions of Latin America and Caribbean countries to the Zika virus outbreak","BMC PUBLIC HEALTH",2019,"19",NA,NA,"MAY 9","BackgroundThe recent Zika virus (ZIKAV) epidemics disclosed a major public health threat and a scientific and technological (S\&T) challenge. The lessons learned from the S\&T response of Latin America and the Caribbean (LAC) countries are critical to inform further research and guide scientific investments. The present study aimed to assess how new S\&T knowledge produced and disseminated regionally can contribute to address global health challenges.MethodsScientometric and social network analysis methods were used to assess the LAC scientific contribution and potential technological development on ZIKAV up to December 2017. ZIKAV-related publications were retrieved from the Web of Science, Scopus, and PubMed databases. Regionally published articles were obtained from SciELO (Scientific Electronic Library Online) and LILACS (Literature in the Health Sciences in Latin America and the Caribbean) databases. Patent registries were retrieved using Orbit Intelligence and Derwent Innovation. Records from each database were individually downloaded, integrated, standardized and analyzed.ResultsWe retrieved 5421 ZIKAV-related publications, revealing a sharp increase from 2015 onwards. LAC countries accounted for 20\% of all publications and Brazil was among the top three most central countries in the global network for ZIKAV research. A total of 274 patent families backed up by experimental evidence were retrieved. Only 5\% were filed by LAC assignees, all of them based in Brazil. The largest contribution of LAC research was on the clinical manifestations of the ZIKAV infection, along with vector control, which was also the main focusof patents.ConclusionsOur analysis offered a comprehensive overview of ZIKAV's research and development and showed that (i) LAC countries had a key role in generating and disseminating scientific knowledge on ZIKAV; (ii) LAC countries have expressively contributed to research on ZIKAV clinical manifestations; (iii) the Brazilian scientific community was potentially very effective in knowledge sharing and diffusion in the ZIKAV research network; (iv) Brazil was the single LAC country filing patents, mostly represented by independent inventors and low-tech patents. The paper advocates the need for a continued interdisciplinary approach to improve LAC countries ability to prevent, prepare for and control future outbreaks.","10.1186/s12889-019-6842-x","530",NA,"1471-2458","WOS:000467609400002","FONSECA, FERNANDA/HDN-9451-2022 Fonseca, Fernanda/V-3446-2019 Pereira-Silva, Marcus VinÃ­cius/AAD-8584-2020 ","FONSECA, FERNANDA/0000-0002-0315-6479 Pereira-Silva, Marcus VinÃ­cius/0000-0002-4135-4011 Guindalini, Camila/0000-0002-6278-5881 Fonseca, Bruna de Paula/0000-0002-8795-2578 Fonseca, Fernanda/0000-0001-6852-6912",NA,NA,NA,NA,NA,NA,NA,NA,NA,224
"WOS.001137205500001","Article","Megan Kurz and Brenda Carolina Guerra-Alejos and Jeong Eun Min and Brittany Barker and Bernadette Pauly and Karen Urbanoski and Bohdan Nosyk","Influence of physician networks on the implementation of pharmaceutical alternatives to a toxic drug supply in British Columbia","IMPLEMENTATION SCIENCE",2024,"19","1",NA,"JAN 6","BackgroundCharacterizing the diffusion of adopted changes in policy and clinical practice can inform enhanced implementation strategies to ensure prompt uptake in public health emergencies and other rapidly evolving disease areas. A novel guidance document was introduced at the onset of the COVID-19 pandemic in British Columbia (BC), Canada, which supported clinicians to prescribe opioids, stimulants, and benzodiazepines. We aimed to determine the extent to which uptake and discontinuation of an initial attempt at a prescribed safer supply (PSS) program were influenced through networks of prescribers.MethodsWe executed a retrospective population-based study using linked health administrative data that captured all clinicians who prescribed to at least one client with a substance use disorder from March 27, 2020, to August 31, 2021. Our main exposure was the prescribing patterns of an individuals' peers, defined as the proportion of a prescribers' professional network (based on shared clients), which had previously prescribed PSS, updated monthly. The primary outcome measured whether a clinician had prescribed their initial PSS prescription during a given calendar month. The secondary outcome was the discontinuation of PSS prescribing, defined as an absence for PSS prescriptions for at least 3 months. We estimated logistic regression models using generalized estimated equations on monthly repeated measurements to determine and characterize the extent to which peer networks influenced the initiation and discontinuation of PSS prescribing, controlling for network, clinician, and caseload characteristics. Innovators were defined as individuals initiating PSS prior to May 2020, and early adopters were individuals initiating PSS after.ResultsAmong 14,137 prescribers treating clients with substance use disorder, there were 228 innovators of prescribed safer supply and 1062 early adopters through the end of study follow-up, but 653 (50.6\%) were no longer prescribing by August 2021. Prescribers with over 20\% of peers whom had adopted PSS had a nearly fourfold higher adjusted odds of PSS prescribing themselves (aOR: 3.79, 95\% CI: (3.15, 4.56)), compared to those with no connected safer supply prescribers.ConclusionsThe uptake of PSS in BC was highly dependent on the behavior of prescribers' peer networks. Future implementation strategies to support PSS or other policies would benefit from leveraging networks of prescribers.","10.1186/s13012-023-01331-x","3","1748-5908",NA,"WOS:001137205500001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225
"WOS.000760351500014","Article","Andrea J. Chow and Ryan Iverson and Monica Lamoureux and Kylie Tingley and Isabel Jordan and Nicole Pallone and Maureen Smith and Zobaida Al-Baldawi and Pranesh Chakraborty and Jamie Brehaut and Alicia Chan and Eyal Cohen and Sarah Dyack and Lisa Jane Gillis and Sharan Goobie and Ian D. Graham and Cheryl R. Greenberg and Jeremy M. Grimshaw and Robin Z. Hayeems and Shailly Jain-Ghai and Ann Jolly and Sara Khangura and Jennifer J. MacKenzie and Nathalie Major and John J. Mitchell and Stuart G. Nicholls and Amy Pender and Murray Potter and Chitra Prasad and Lisa A. Prosser and Andreas Schulze and Komudi Siriwardena and Rebecca Sparkes and Kathy Speechley and Sylvia Stockler and Monica Taljaard and Mari Teitelbaum and Yannis Trakadis and Clara {van Karnebeek} and Jagdeep S. Walia and Brenda J. Wilson and Kumanan Wilson and Beth K. Potter","Families' healthcare experiences for children with inherited metabolic diseases: protocol for a mixed methods cohort study","BMJ OPEN",2022,"12","2",NA,"FEB","Introduction Children with inherited metabolic diseases (IMDs) often have complex and intensive healthcare needs and their families face challenges in receiving high-quality, family centred health services. Improvement in care requires complex interventions involving multiple components and stakeholders, customised to specific care contexts. This study aims to comprehensively understand the healthcare experiences of children with IMDs and their families across Canada. Methods and analysis A two-stage explanatory sequential mixed methods design will be used. Stage 1: quantitative data on healthcare networks and encounter experiences will be collected from 100 parent/guardians through a care map, 2 baseline questionnaires and 17 weekly diaries over 5-7 months. Care networks will be analysed using social network analysis. Relationships between demographic or clinical variables and ratings of healthcare experiences across a range of family centred care dimensions will be analysed using generalised linear regression. Other quantitative data related to family experiences and healthcare experiences will be summarised descriptively. Ongoing analysis of quantitative data and purposive, maximum variation sampling will inform sample selection for stage 2: a subset of stage 1 participants will participate in one-on-one videoconference interviews to elaborate on the quantitative data regarding care networks and healthcare experiences. Interview data will be analysed thematically. Qualitative and quantitative data will be merged during analysis to arrive at an enhanced understanding of care experiences. Quantitative and qualitative data will be combined and presented narratively using a weaving approach (jointly on a theme-by-theme basis) and visually in a side-by-side joint display. Ethics and dissemination The study protocol and procedures were approved by the Children's Hospital of Eastern Ontario's Research Ethics Board, the University of Ottawa Research Ethics Board and the research ethics boards of each participating study centre. Findings will be published in peer-reviewed journals and presented at scientific conferences.","10.1136/bmjopen-2021-055664","e055664","2044-6055",NA,"WOS:000760351500014","Grimshaw, Jeremy/D-8726-2013 Cohen, Eyal/K-2575-2014 Taljaard, Monica/AFJ-8820-2022","Hayeems, Robin/0000-0003-3269-8004 Chow, Andrea/0000-0003-1683-2912 Potter, Murray/0000-0003-0577-362X Taljaard, Monica/0000-0002-3978-8961",NA,NA,NA,NA,NA,NA,NA,NA,NA,227
"WOS.000740354600002","Article","Yuqi Lei and Songhua Xu and Linyun Zhou","User Behaviors and User-Generated Content in Chinese Online Health Communities: Comparative Study","JOURNAL OF MEDICAL INTERNET RESEARCH",2021,"23","12",NA,"DEC 15","Background: Online health communities (OHCs) have increasingly gained traction with patients, caregivers, and supporters globally. Chinese OHCs are no exception. However, user-generated content (UGC) and the associated user behaviors in Chinese OHCs are largely underexplored and rarely analyzed systematically, forfeiting valuable opportunities for optimizing treatment design and care delivery with insights gained from OHCs. Objective: This study aimed to reveal both the shared and distinct characteristics of 2 popular OHCs in China by systematically and comprehensively analyzing their UGC and the associated user behaviors. Methods: We concentrated on studying the lung cancer forum (LCF) and breast cancer forum (BCF) on Mijian, and the diabetes consultation forum (DCF) on Sweet Home, because of the importance of the 3 diseases among Chinese patients and their prevalence on Chinese OHCs in general. Our analysis explored the key user activities, small-world effect, and scale-free characteristics of each social network. We examined the UGC of these forums comprehensively and adopted the weighted knowledge network technique to discover salient topics and latent relations among these topics on each forum. Finally, we discussed the public health implications of our analysis findings. Results: Our analysis showed that the number of reads per thread on each forum followed gamma distribution (H-L=0, H-B=0, and H-D=0); the number of replies on each forum followed exponential distribution (adjusted R-L(2) =0.946, adjusted R-B(2)=0.958, and adjusted R-D(2) =0.971); and the number of threads a user is involved with (adjusted R-L(2)=0.978, adjusted R-B(2)=0.964, and adjusted R-D(2)=0.970), the number of followers of a user (adjusted R-L(2)=0.989, adjusted R-B(2)=0.962, and adjusted R-D(2)=0.990), and a user's degrees (adjusted R-L(2)=0.997, adjusted R-B(2)=0.994, and adjusted R-D(2)=0.968) all followed power-law distribution. The study further revealed that users are generally more active during weekdays, as commonly witnessed in all 3 forums. In particular, the LCF and DCF exhibited high temporal similarity (rho=0.927; P<.001) in terms of the relative thread posting frequencies during each hour of the day. Besides, the study showed that all 3 forums exhibited the small-world effect (mean sigma(L)=517.15, mean sigma(B)=275.23, and mean sigma(D)=525.18) and scale-free characteristics, while the global clustering coefficients were lower than those of counterpart international OHCs. The study also discovered several hot topics commonly shared among the 3 disease forums, such as disease treatment, disease examination, and diagnosis. In particular, the study found that after the outbreak of COVID-19, users on the LCF and BCF were much more likely to bring up COVID-19-related issues while discussing their medical issues. Conclusions: UGC and related online user behaviors in Chinese OHCs can be leveraged as important sources of information to gain insights regarding individual and population health conditions. Effective and timely mining and utilization of such content can continuously provide valuable firsthand clues for enhancing the situational awareness of health providers and policymakers.","10.2196/19183","e19183","1438-8871",NA,"WOS:000740354600002",NA,"ZHOU, Linyun/0000-0001-6500-537X Lei, Yuqi/0000-0001-6984-9609",NA,NA,NA,NA,NA,NA,NA,NA,NA,229
