"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"WOS.000609471900001","Article","Chien-Ho Lin and Tsair-Wei Chien and Yu-Hua Yan","Predicting the number of article citations in the field of attention-deficit/hyperactivity disorder (ADHD) with the 100 top-cited articles since 2014: a bibliometric analysis","ANNALS OF GENERAL PSYCHIATRY",2021,"20","1",NA,"JAN 21","Background: Attention-deficit/hyperactivity disorder (ADHD) is a common neurodevelopmental disorder in children or early adolescents with an estimated worldwide prevalence of 7.2\%. Numerous articles related to ADHD have been published in the literature. However, which articles had ultimate influence is still unknown, and what factors affect the number of article citations remains unclear as well. This bibliometric analysis (1) visualizes the prominent entities with 1 picture using the top 100 most-cited articles, and (2) investigates whether medical subject headings (i.e., MeSH terms) can be used in predicting article citations. Methods: By searching the PubMed Central (R) (PMC) database, the top 100 most-cited abstracts relevant to ADHD since 2014 were downloaded. Citation rank analysis was performed to compare the dominant roles of article types and topic categories using the pyramid plot. Social network analysis (SNA) was performed to highlight prominent entities for providing a quick look at the study result. The authors examined the MeSH prediction effect on article citations using its correlation coefficients (CC). Results: The most frequent article types and topic categories were research support by institutes (56\%) and epidemiology (28\%). The most productive countries were the United States (42\%), followed by the United Kingdom (13\%), Germany (9\%), and the Netherlands (9\%). Most articles were published in the Journal of the American Academy of Child and Adolescent Psychiatry (15\%) and JAMA Psychiatry (9\%). MeSH terms were evident in prediction power on the number of article citations (correlation coefficient = 0.39; t = 4.1; n = 94; 6 articles were excluded because they do not have MeSH terms). Conclusions: The breakthrough was made by developing 1 dashboard to display 100 top-cited articles on ADHD. MeSH terms can be used in predicting article citations on ADHD. These visualizations of the top 100 most-cited articles could be applied to future academic pursuits and other academic disciplines.","10.1186/s12991-021-00329-3","6",NA,"1744-859X","WOS:000609471900001","smile, chien/AAA-1053-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189
"WOS.001053308900005","Article","Chi-Sheng Chang and Julie Chi Chow and Tsair-Wei Chien and Bor-Wen Cheng and Willy Chou","The 10 top-cited authors who published papers in journal medicine since 2000 using the betweenness centrality to identify unique names: Bibliometric analysis","MEDICINE",2023,"102","25",NA,"JUN 23","Background: Numerous studies have explored the most productive and influential authors in a specific field. However, 2 challenges arise when conducting such research. First, some authors may have identical names in the study data, and second, the contributions of coauthors may vary in the article by line, requiring consideration. Failure to address these issues may result in biased research findings. Our objective was to illustrate how the author-weighted scheme (AWS) and betweenness centrality (BC) can be employed to identify the 10 most frequently cited authors in a particular journal and analyze their research themes. Methods: We collected 24,058 abstracts from the PubMed library between 2000 and 2020 using the keyword ``Medicine {[}Journal].{''} Author names, countries/regions, and medical subject headings (MeSH terms) were collected. The AWS to identify the top 10 authors with a higher x-index was applied. To address the issue of authors with identical names affiliated with different research institutes, we utilized the BC method. Social network analysis (SNA) was conducted, and 10 major clusters were identified to highlight authors with a higher x-index within the corresponding clusters. We utilized SNA to analyze the MeSH terms from articles of the 10 top-cited authors to identify their research themes. Results: Our findings revealed the following: within the top 10 cited authors, 2 authors from China shared identical names with Jing Li and Tao-Wang; JA Winkelstein from Maryland (US) had the highest x-index (15.58); Chia-Hung Kao from Taiwan was the most prolific author, having published 115 articles in Medicine since 2003; and the 3 primary research themes, namely, complications, etiology, and epidemiology, were identified using MeSH terms from the 10 most frequently cited authors. Conclusions: Using AWS and BC, we identified the top 10 most cited authors. The research methods we utilized in this study (BC and AWS) have the potential to be applied to other bibliometric analyses in the future.","10.1097/MD.0000000000034050","e34050","0025-7974","1536-5964","WOS:001053308900005",NA,"CHANG, CHISHENG/0009-0002-6343-2583",NA,NA,NA,NA,NA,NA,NA,NA,NA,191
"WOS.000524922500001","Article","Gabriela Buccini and Kassandra L. Harding and Isabel {Ferre Eguiluz} and Cara B. Safon and Amber Hromi-Fielder and Teresita {Gonzalez de Cosio} and Rafael Perez-Escamilla","An analysis of stakeholder networks to support the breastfeeding scale-up environment in Mexico","JOURNAL OF NUTRITIONAL SCIENCE",2020,"9",NA,NA,NA,"Little information exists on how to garner political commitment to strengthen large-scale breastfeeding policies and programmes by targeting key decision makers. The present study aims to map and describe the influence of stakeholders involved in breastfeeding policy and programming and identify opportunities to strengthen the breastfeeding-friendly environment in Mexico. A total of nine key informants from seventeen stakeholder organisations were selected based on their in-depth knowledge of the breastfeeding environment in Mexico and were individually interviewed using Net-Map methodology. This participatory interview technique combines stakeholder mapping, social network analysis and influence mapping to identify relevant stakeholders. Participants identified a total of fifty-five stakeholders shaping breastfeeding programmes and policies through four domains of influence: commands (n 32 stakeholders), dissemination (n 40), funding (n 35) and technical assistance (n 37). The Federal Ministry of Health emerged as the most influential stakeholder of breastfeeding policy and programming decisions in Mexico among all domains of influence. The Ministry of Finance and Public Credit as well as the National Institute of Public Health were identified as additional key stakeholders providing funding and technical assistance to the Federal Ministry of Health, respectively. Engaging identified key stakeholders can generate a multisectoral commitment to breastfeeding and strengthen the breastfeeding-friendly environment in Mexico.","10.1017/jns.2020.4","e10","2048-6790",NA,"WOS:000524922500001","Buccini, Gabriela/M-4739-2013 ","Buccini, Gabriela/0000-0001-6008-0987 Safon, Cara B./0000-0001-6183-7750",NA,NA,NA,NA,NA,NA,NA,NA,NA,194
"WOS.000995759400002","Article","Athanasios-Alexandru Gavrilidis and Mihai-Razvan Nita and Diana-Andreea Onose","HEALTHY LANDSCAPES: A REVIEW OF THE RESEARCH ON URBAN LANDSCAPES ASSOCIATED WITH HEALTH AND WELLBEING","JOURNAL OF URBAN AND REGIONAL ANALYSIS",2023,"15","1","27-53",NA,"Cities shelter more than two thirds of the world's population, and health security in such environments became a challenge. The outbreak of the SARS-COV-2 pandemic revealed the urgency of assessing urban resilience towards major health crises. Major cities are acknowledged for decreasing the health status of their residents through complex drivers, and researchers from various domains have been addressing these issues for the past three decades. The aim of our study focused on highlighting the main methods and indicators used by scholars to assess the impact of urban landscapes on health, and to cluster urban landscapes based on their conclusions. We scoped the scientific literature published in the past 10 years, addressing the issue of health in relation with urban landscapes. We used statistical approaches, API algorithms, and social network analysis for generating and exposing our results. Most studies focused on perception analyses (mainly self-perceived health), literature reviews or environmental quality impacts on health. Green and blue features were considered therapeutic landscapes, while dense built-up spaces were described as harmful. Urban landscapes are acknowledged as enablers or disablers of health, thus planning strategies and regulations should consider the impacts generated by the design and structure of new urban fabrics.","10.37043/JURA.2023.15.1.2",NA,"2067-4082","2068-9969","WOS:000995759400002","Onose, Diana Andreea/A-4428-2017 Gavrilidis, Athanasios Alexandru/ISU-8789-2023 Nita, Mihai Razvan/B-4791-2009","Gavrilidis, Athanasios Alexandru/0000-0002-1628-6897 Onose, Diana Andreea/0000-0001-5991-5502 Nita, Mihai Razvan/0000-0002-3420-2204",NA,NA,NA,NA,NA,NA,NA,NA,NA,196
"WOS.000465059300033","Article","Thomas W. Wojciechowski","Post-traumatic stress disorder and having antisocial peers in adolescence are risk factors for the development of antisocial personality disorder","PSYCHIATRY RESEARCH",2019,"274",NA,"263-268","APR","Antisocial personality disorder is a mental illness that is a major public health concern. Both post-traumatic stress disorder and association with antisocial peers have been found to be associated with increased risk for diagnosis of antisocial personality disorder. Despite this, past research has yet to examine the interrelatedness of these three constructs from a developmental perspective. This study sought to examine the effect of post-traumatic stress disorder in adolescence on the risk for antisocial personality disorder diagnosis in adulthood and the relevance of differences in developmental patterns of degree of association with antisocial peers in adolescence as an additional risk factor. The Pathways to Desistance data were used in analyses, comprising the longitudinal responses of 1,354 juvenile offenders who had recently been adjudicated for a serious offense prior to baseline measurement. Logistic regression was used to examine these relationships. Ever meeting criteria for post-traumatic stress disorder in adolescence significantly increased the odds of developing antisocial personality disorder in adulthood. This effect was no longer significant upon inclusion of variables pertaining to association with antisocial peers. Implications are discussed.","10.1016/j.psychres.2019.02.053",NA,"0165-1781",NA,"WOS:000465059300033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197
"WOS.001110850900001","Article","Li Hou and Baisuo Jin and Yuehua Wu","Estimation and variable selection for high-dimensional spatial data models","JOURNAL OF ECONOMETRICS",2024,"238","2",NA,"2024 JAN","Spatiotemporal modeling of networks is of great practical importance, with modern applications in epidemiology and social network analysis. Despite rapid methodological advances, how to effectively and efficiently estimate the parameters of spatial dynamic panel models remains a challenging problem. To tackle this problem, we construct consistent complex least-squares estimators by the eigendecomposition of a spatial weight matrix method originally proposed for undirected networks. We no longer require all eigenvalues and eigenvectors to be real, which is a remarkable achievement as it implies that the proposed method is now applicable to spatiotemporal data modeling of directed networks. Under mild, interpretable conditions, we show that the proposed parameter estimators are consistent and asymptotically normally distributed. We also present a complex orthogonal greedy algorithm for variable selection and rigorously investigate its convergence properties. Moreover, we incorporate fixed effects into the spatial dynamic panel models and provide a model transformation so that the proposed method can also be applied to the transformed model. Extensive simulation studies and data examples demonstrate the effectiveness of the proposed method.","10.1016/j.jeconom.2023.105605","105605","0304-4076","1872-6895","WOS:001110850900001",NA,NA,"NOV 2023",NA,NA,NA,NA,NA,NA,NA,NA,198
"WOS.001138253500002","Article","Niamh Smith and Michail Georgiou and Mohammad S. Jalali and Sebastien Chastin","Planning, implementing and governing systems-based co-creation: the DISCOVER framework","HEALTH RESEARCH POLICY AND SYSTEMS",2024,"22","1",NA,"JAN 8","BackgroundIncreasingly, public health faces challenges requiring complex, multifaceted and multi-sectoral responses. This calls for systems-based approaches that facilitate the kind of collective and collaborative thinking and working required to address complexity. While the literature on systems thinking, system dynamics and the associated methodologies is extensive, there remains little clear guidance on how to plan, govern and implement participatory systems approaches within a co-creation process.MethodsWe used a three-step process to develop DISCOVER, a framework for implementing, and governing systems-based co-creation:Stage 1: We conducted a literature analysis of key texts to identify well-documented methods and phases for co-creation using a systems approach, as well as areas where gaps existed.Stage 2: We looked for the most appropriate methods and approaches to fill the gaps in the knowledge production chain.Stage 3: We developed the framework, identifying how the different tools and approaches fit together end-to-end, from sampling and recruiting participants all the way through to responding with an action plan.ResultsWe devised DISCOVER to help guide researchers and stakeholders to collectively respond to complex social, health and wider problems. DISCOVER is a strategic research planning and governance framework that provides an actionable, systematic way to conceptualise complex problems and move from evidence to action, using systems approaches and co-creation. In this article, we introduce the eight-step framework and provide an illustrative case study showcasing its potential. The framework integrates complementary approaches and methods from social network analysis, systems thinking and co-creation literature. The eight steps are followed sequentially but can overlap.ConclusionsDISCOVER increases rigour and transparency in system approaches to tackling complex issues going from planning to action. It is being piloted in environmental health research but may be suitable to address other complex challenges and could be incorporated into research proposals and protocols for future projects.","10.1186/s12961-023-01076-5","6","1478-4505",NA,"WOS:001138253500002",NA,"Georgiou, Michail/0000-0002-7652-8683",NA,NA,NA,NA,NA,NA,NA,NA,NA,200
"WOS.000670819400065","Article","Gonzalo G. Alvarez and Alice A. Zwerling and Carla Duncan and Christopher Pease and Deborah {Van Dyk} and Marcel A. Behr and Robyn S. Lee and Sunita Mulpuru and Smita Pakhale and D. William Cameron and Shawn D. Aaron and Michael Patterson and Jean Allen and Kathryn Sullivan and Anne Jolly and Meenu K. Sharma and Frances B. Jamieson","Molecular Epidemiology of <i>Mycobacterium tuberculosis</i> To Describe the Transmission Dynamics Among Inuit Residing in Iqaluit Nunavut Using Whole-Genome Sequencing","CLINICAL INFECTIOUS DISEASES",2021,"72","12","2187-2195","JUN 15","Background: In the last decade, tuberculosis (TB) incidence among Inuit in the Canadian Arctic has been rising. Our aim was to better understand the transmission dynamics of TB in this remote region of Canada using whole-genome sequencing. Methods: Isolates from patients who had culture-positive pulmonary TB in Iqaluit, Nunavut, between 2009 and 2015 underwent whole-genome sequencing (WGS). The number of transmission events between cases within clusters was calculated using a threshold of a <= 3 single nucleotide polymorphism (SNP) difference between isolates and then combined with detailed epidemiological data using a reproducible novel algorithm. Social network analysis of epidemiological data was used to support the WGS data analysis. Results: During the study period, 140 Mycobacterium tuberculosis isolates from 135 cases were sequenced. Four clusters were identified, all from Euro-American lineage. One cluster represented 62\% of all cases that were sequenced over the entire study period. In this cluster, 2 large chains of transmission were associated with 3 superspreading events in a homeless shelter. One of the superspreading events was linked to a nonsanctioned gambling house that resulted in further transmission. Shelter to nonshelter transmission was also confirmed. An algorithm developed for the determination of transmission events demonstrated very good reproducibility (kappa score .98, 95\% confidence interval, .97-1.0). Conclusions: Our study suggests that socioeconomic factors, namely residing in a homeless shelter and spending time in a gambling house, combined with the superspreading event effect may have been significant factors explaining the rise in cases in this predominantly Inuit Arctic community.","10.1093/cid/ciaa420",NA,"1058-4838","1537-6591","WOS:000670819400065","Sharma, Meenu/AAE-2536-2022 Cameron, Bill/E-9180-2010 Sharma, Meenu/GWM-5030-2022 ","Sharma, Meenu/0000-0002-6020-9995 Cameron, Bill/0000-0002-0090-3539 Pakhale, Smita/0000-0002-4051-962X",NA,NA,NA,NA,NA,NA,NA,NA,NA,207
"WOS.001070288200001","Article","Oacia Fair and Gordon M. Hickey and Arlette {Saint Ville} and Leroy E. Phillip","On increasing the contribution of locally produced fresh foods to school meals in the Caribbean","FOOD SECURITY",2023,NA,NA,NA,"2023 SEP 25","The rising prevalence of childhood overweight and obesity within the Caribbean is a major public health and policy concern because obese children are at risk of developing non-communicable diseases (NCDs) later in life. Throughout the Caribbean Community (CARICOM), children are consuming unhealthy diets, characterized by energy-dense, processed and ultra-processed foods, sugar sweetened beverages, and limited quantities of fruits and vegetables. Community-based school meal programmes (SMPs) have been identified as useful vehicles to address unhealthy eating among children, and ``farm-to-school{''} approaches have the potential to increase the availability of locally grown nutritious produce, while supporting local agriculture and reducing the region's reliance on food imports. This paper seeks to better understand the barriers to enhancing community-based school feeding value-chains in the CARICOM, by focusing on the Eastern Caribbean Island of Nevis where there is an interest in developing farm-to-school value chains. Using key informant interviews combined with focus groups with actors along the local food value chain, we identify the following barriers to an effective community-based SMP: a lack of communication and an absence of contractual agreements between local farmers and the SMP administration; generally low levels of child acceptance of school meals containing fresh vegetables; and limited intersectoral coordination and collaboration among SMP stakeholders and local farmers. Using social network analysis, we further discuss limitations in group organization and coordination among local farmers and opportunities for SMP improvement. The results point to the need for more integrative public policy development and greater community engagement to coordinate and strengthen the farm-to school approach to school feeding.","10.1007/s12571-023-01395-z",NA,"1876-4517","1876-4525","WOS:001070288200001",NA,NA,"SEP 2023",NA,NA,NA,NA,NA,NA,NA,NA,208
"WOS.000873884600002","Article","Laura Wolbring and Steffen Christian Ekkehard Schmidt and Claudia Niessner and Alexander Woll and Hagen Waesche","Community networks of sport and physical activity promotion: an analysis of structural properties and conditions of cooperation","BMC PUBLIC HEALTH",2022,"22","1",NA,"OCT 26","Background: The importance of intersectoral cooperation networks among community organizations located in people's immediate environments in addressing population health problems such as physical inactivity has come into focus in recent years. To date, there is limited evidence on how and why such networks emerge. Therefore, the aims of this study were (a) to analyze the structural properties and (b) to identify the conditions of cooperation in interorganizational community networks of sport and physical activity promotion. Methods: Survey data on cooperative relationships and organizational attributes of sports and physical activity providers as well as sports administrating organizations in two community networks located in urban districts in southern Germany were collected (Network I: n = 133 organizations; Network II: n = 50 organizations). Two quantitative descriptive procedures - network analysis and stochastic analyses of network modeling (exponential random graphs) - were applied. Results: Similar structures and conditions of cooperation were found in the networks (e.g. low density, centralization). The community sports administrations had the most central positions in both networks. Exponential random graph modeling showed that cooperation took place more frequently in triangular structures (closure effect) and revolved around a few central actors (preferential attachment effect). Organizations from different sectors cooperated more often than organizations from the same sector (heterophily effect). Conclusion: The study provided valid and robust findings on significant mechanisms and conditions of interorganizational cooperation in community networks focused on sport and physical activity promotion. Based on the results, implications for the development and most efficient governance of these networks can be derived.","10.1186/s12889-022-14383-3","1966",NA,"1471-2458","WOS:000873884600002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
"WOS.001113019900001","Article","Buddhini Amarathunga and Ali Khatibi and Zunirah Mohd Talib","University-industry linkages and agendas for future studies: a systematic literature review and bibliometric analysis","ASIAN EDUCATION AND DEVELOPMENT STUDIES",2024,"13","1","14-30","2024 FEB 1","Purpose - This study aims to theoretically and experimentally investigate the literature on university-industry linkages (UILs) through a systematic literature review and bibliometric analysis. Seven research questions were addressed in the present study: (1) descriptive characteristics of the literature on UIL, (2) trends of annual scientific publications on UIL, (3) the most relevant and high-impact sources on UIL, (4) the most globally cited articles on UIL, (5) the most relevant countries on UIL, (6) outcomes of Bradford's Law of Scattering and Lotka's Law of scientific productivity and (7) the trending research areas and avenues for future studies on UIL. Design/methodology/approach - Systematic literature review and bibliometric analysis mapping techniques were applied to the present study to analyze 907 articles extracted from the Scopus database. Analysis tools used were Biblioshiny software and VOSviewer software. Findings - Findings show that the UIL is a progressively growing discipline with a record of a 5.71\% average annual growth rate in scientific production each year from 1970 to 2023. The United States, China and the United Kingdom were the most productive countries in the field of UIL in terms of total scientific production and citations. Academic entrepreneurship, industrial ecology, social network analysis, active learning, engineering education, health economics, public health, university-industry relationships, communication, causal layered analysis and competitiveness are the potential avenues for future researchers in the field of UIL based on the thematic map of keywords analysis.Originality/value- This study contributes to the debate on UIL by offering a comprehensive literature review. The findings of the current study will benefit graduates, universities, industries and the community at large.","10.1108/AEDS-08-2023-0104",NA,"2046-3162","2046-3170","WOS:001113019900001","Amarathunga, Buddhini/GMX-4063-2022 ","Amarathunga, Buddhini/0000-0003-3837-9979 Khatibi, Prof Dr Ali/0000-0002-2531-7720","DEC 2023",NA,NA,NA,NA,NA,NA,NA,NA,212
"WOS.001015242400001","Article","Xuejie Zhang and Jinli Zhao and Haimeng Liu and Yi Miao and Mengcheng Li and Chengxin Wang","A Study of the Impact of COVID-19 on Urban Contact Networks in China Based on Population Flows","ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION",2023,"12","6",NA,"JUN","The emergence and enduring diffusion of COVID-19 has had a dramatic impact on cities worldwide. The scientific aim of this study was to introduce geospatial thinking to research related to infectious diseases, while the practical aim was to explore the impact on population movements and urban linkages in the longer term following a pandemic outbreak. Therefore, this study took 366 cities in China as the research subjects while exploring the relationship between urban contact and the outbreak of the pandemic from both national and regional perspectives using social network analysis (SNA), Pearson correlation analysis and multi-scale geographically weighted regression (MGWR) modeling. The results revealed that the number of COVID-19 infections in China fluctuated with strain variation over the study period; the urban contact network exhibited a significant trend of recovery. The pandemic had a hindering effect on national urban contact, and this effect weakened progressively. Meanwhile, the effect exhibited significant spatial heterogeneity, with a weakening effect in the eastern region \& AP; northeast region > central region > western region, indicating a decreasing phenomenon from coastal to inland areas. Moreover, the four major economic regions in China featured border barrier effects, whereby urban contact networks constituted by cross-regional flows were more sensitive to the development of the pandemic. The geostatistical approach adopted in this study related to infectious disease and urban linkages can be used in other regions, and its findings provide a reference for China and other countries around the world to respond to major public health events.","10.3390/ijgi12060252","252",NA,"2220-9964","WOS:001015242400001","Wang, Yanan/JVZ-7957-2024 wang, xueting/JPY-2782-2023 liu, sha/JXL-6600-2024 lin, yuan/JXL-9592-2024 Jiang, Cheng/JHU-0179-2023 Wang, Hao/ABB-8923-2020 zhao, sheng/JWO-6127-2024 Liu, yujing/JQI-7225-2023 Liu, Jingyi/JWP-6326-2024 Liu, Liu/JXM-8208-2024 Liu, Haimeng/R-7364-2018","Wang, Hao/0000-0001-9109-6017 Miao, Yi/0000-0003-3829-9557 Liu, Haimeng/0000-0003-0390-9140",NA,NA,NA,NA,NA,NA,NA,NA,NA,213
"WOS.000754721900008","Article","Ulrick Sidney Kanmounye and John L. Dutton and Priyanka Naidu and Chifundo Msokera and Zachary J. Collier and Maria Fernanda Tapia and Shady Mikhail and Meredith Xepoleas and Allyn Auslander and Caroline A. Yao and William {Magee III","Cleft Lip and Palate Research in Low- and Middle-income Countries: A Scientometric Analysis","PLASTIC AND RECONSTRUCTIVE SURGERY-GLOBAL OPEN",2022,"10","2",NA,"FEB","Background: Cleft lip and palate (CLP) comprise over 90\% of the world's congenital anomalies and cause significant disability worldwide, while disproportionally burdening low- and middle-income countries (LMICs). Research can help inform strategies that reduce disparities in accessing CLP care. We performed a scientometric analysis of CLP research in LMICs to identify influential contributors and themes. Methods: The authors searched seven citation databases accessed via Web of Science, from inception to March 2, 2021. Social network analysis was done using VOSviewer. The Kruskal-Wallis test and linear regression were used. Results: In total, 1561 articles authored by 6414 researchers affiliated with 2113 organizations in 119 countries were included. Most authors (n = 6387, 99.6\%) had published two or more articles. The USA (454 articles), Brazil (211 articles), China (175 articles), and India (127 articles) published the most. The most prolific institutions were the University of Sao Paulo (94 articles), the University of Pittsburgh (57 articles), and the University of Iowa (55 articles). Marazita ML (33 articles), Shi B (27 articles), and Murray JC (22 articles) had the highest number of publications. An estimated 510 articles (32.7\%) were focused on epidemiology, 240 (15.4\%) on management, and 54 (3.5\%) on global plastic surgery for CLP. Conclusions: LMICs are disproportionally burdened by CLP, but research is limited and often produced by high-income countries. This study elucidates partnership and health system strengthening opportunities to improve LMIC research capacity and ultimately informs the management and outcomes for patients with CLP.","10.1097/GOX.0000000000004122","e4122","2169-7574",NA,"WOS:000754721900008","Kanmounye, Ulrick Sidney/AAY-6123-2020","Kanmounye, Ulrick Sidney/0000-0001-6791-1018",NA,NA,NA,NA,NA,NA,NA,NA,NA,214
"WOS.000869253200001","Article","Corinna Geisler and Kristina Schlicht and Carina Knappe and Nathalie Rohmann and Katharina Hartmann and Kathrin Turk and Ute Settgast and Dominik M. Schulte and Tobias Demetrowitsch and Julia Jensen-Kroll and Alina Pisarevskaja and Fynn Brix and Barbel Gruber and Gerald Rimbach and Frank Doering and Philip Rosenstiel and Andre Franke and Stefan Schreiber and Christian H. C. A. Henning and Wolfgang Lieb and Ute Noethlings and Karin Schwarz and Matthias Laudes","Cohort profile: the Food Chain Plus (FoCus) cohort","EUROPEAN JOURNAL OF EPIDEMIOLOGY",2022,"37","10","1087-1105","2022 OCT","The Food Chain Plus (FoCus) cohort was launched in 2011 for population-based research related to metabolic inflammation. To characterize this novel pathology in a comprehensive manner, data collection included multiple omics layers such as phenomics, microbiomics, metabolomics, genomics, and metagenomics as well as nutrition profiling, taste perception phenotyping and social network analysis. The cohort was set-up to represent a Northern German population of the Kiel region. Two-step recruitment included the randomised enrolment of participants via residents' registration offices and via the Obesity Outpatient Centre of the University Medical Center Schleswig-Holstein (UKSH). Hence, both a population- and metabolic inflammation- based cohort was created. In total, 1795 individuals were analysed at baseline. Baseline data collection took place between 2011 and 2014, including 63\% females and 37\% males with an age range of 18-83 years. The median age of all participants was 52.0 years {[}IQR: 42.5; 63.0 years] and the median baseline BMI in the study population was 27.7 kg/m(2) {[}IQR: 23.7; 35.9 kg/m(2)]. In the baseline cohort, 14.1\% of participants had type 2 diabetes mellitus, which was more prevalent in the subjects of the metabolic inflammation group (MIG; 31.8\%). Follow-up for the assessment of disease progression, as well as the onset of new diseases with changes in subject's phenotype, diet or lifestyle factors is planned every 5 years. The first follow-up period was finished in 2020 and included 820 subjects.","10.1007/s10654-022-00924-y",NA,"0393-2990","1573-7284","WOS:000869253200001","Franke, Andre/B-2151-2010 Schulte, Dominik M/G-8653-2013 Rosenstiel, Philip/A-5137-2009 Jensen-Kroll, Julia/GYI-8903-2022 Schwarz, Karin/K-3102-2014 ","Franke, Andre/0000-0003-1530-5811 Schulte, Dominik M/0000-0002-4622-6051 Rosenstiel, Philip/0000-0002-9692-8828 Schwarz, Karin/0000-0002-3943-0564 Brix, Fynn/0009-0006-0162-9697 Knappe, Carina/0009-0005-3326-0110 Demetrowitsch, Tobias Johannes/0000-0002-3528-0255 Nothlings, Ute/0000-0002-5789-2252","OCT 2022",NA,NA,NA,NA,NA,NA,NA,NA,215
"WOS.000594097400001","Article","Qingbin Guo and Kang Luo and Ruodi Hu","The Spatial Correlations of Health Resource Agglomeration Capacities and Their Influencing Factors: Evidence from China","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2020,"17","22",NA,"NOV","We measured the health resource agglomeration capacities of 31 Chinese provinces (or municipalities) in 2004-2018 based on the entropy weight method. Using a modified spatial gravity model, we constructed and analyzed the spatial correlation network of these health resource agglomeration capacities and their influencing factors through social network analysis. We found that: (i) China's health resource agglomeration capacity had a gradual strengthening trend, with capacity weakening from east to west (strongest in the eastern region, second strongest in the central region, and weakest in the western region). (ii) The spatial network of such capacities became more densely connected, and the network density and level (efficiency) showed an upward (downward) trend. (iii) In terms of centrality, the high-ranking provinces (or municipalities) were Beijing, Shanghai, Jiangsu, Zhejiang, Guangdong, Shandong, Hunan, Hubei, Fujian, Anhui, Jiangxi, and Tianjin, while the low-ranking were Tibet, Qinghai, Gansu, Ningxia, Inner Mongolia, Heilongjiang, Yunnan, Guizhou, Xinjiang, Hainan, Shaanxi, and Shanxi. (iv) Block 1 (eight provinces or municipalities), including Beijing, Tianjin, and Hebei, had a ``net spillover{''} effect in the spatial network of health resource agglomeration capacities; Block 2, (seven provinces or municipalities), including Shanghai, Jiangsu, and Zhejiang, had a ``bidirectional spillover{''} effect in the spatial network; Block 3 (seven provinces or municipalities), including Anhui, Hubei, and Hunan, had a ``mediator{''} effect in the network; and Block 4, (nine provinces or municipalities), including Sichuan, Guizhou, and Tibet, had a ``net beneficial{''} effect in the network. (v) The economic development, urbanization wage, and financial health expenditure levels, and population size had significant positive correlations with the spatial network of health resource agglomeration capacities. Policy recommendations to enhance the radiating role of health resources in core provinces (or municipalities), rationally allocate health resources, and transform ideas to support public health resource services were provided.","10.3390/ijerph17228705","8705",NA,"1660-4601","WOS:000594097400001","guo, qingbin/AAD-7994-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216
"WOS.000926070200002","Article","Alexander Mercier and Samuel Scarpino and Cristopher Moore","Effective resistance against pandemics: Mobility network sparsification for high-fidelity epidemic simulations","PLOS COMPUTATIONAL BIOLOGY",2022,"18","11",NA,"NOV","Network science has increasingly become central to the field of epidemiology and our ability to respond to infectious disease threats. However, many networks derived from modern datasets are not just large, but dense, with a high ratio of edges to nodes. This includes human mobility networks where most locations have a large number of links to many other locations. Simulating large-scale epidemics requires substantial computational resources and in many cases is practically infeasible. One way to reduce the computational cost of simulating epidemics on these networks is sparsification, where a representative subset of edges is selected based on some measure of their importance. We test several sparsification strategies, ranging from naive thresholding to random sampling of edges, on mobility data from the U.S. Following recent work in computer science, we find that the most accurate approach uses the effective resistances of edges, which prioritizes edges that are the only efficient way to travel between their endpoints. The resulting sparse network preserves many aspects of the behavior of an SIR model, including both global quantities, like the epidemic size, and local details of stochastic events, including the probability each node becomes infected and its distribution of arrival times. This holds even when the sparse network preserves fewer than 10\% of the edges of the original network. In addition to its practical utility, this method helps illuminate which links of a weighted, undirected network are most important to disease spread. Author summary Epidemiologists increasingly use social networks to understand how geography, demographics, and human mobility affect disease spread and the effectiveness of intervention strategies. While highly detailed data on human social networks are now available, the size and density of these modern networks makes them computationally intensive to study. To address this challenge, we study methods for reducing a network to its most important links. Following recent work in computer science, we use the effective resistance, which takes both local and global connectivity into account. We test this method in simulations on a U.S.-wide mobility network and find that it preserves epidemic dynamics with high fidelity. Combined with efficient epidemic simulation algorithms, our approach can facilitate a more effective response to epidemics.","10.1371/journal.pcbi.1010650","e1010650","1553-734X","1553-7358","WOS:000926070200002",NA,"Mercier, Alexander/0000-0001-6295-1416",NA,NA,NA,NA,NA,NA,NA,NA,NA,220
